# *** METADATA ***
#------------------------------
# Title: REBL Survey 2a
# Metadata timestamp: 07 April 2024 6:15:45 PM
# Author: Dr. Trisha Shrum, Chris Donovan
# Author email: tshrum@uvm.edu
#------------------------------
# Description: This is the raw data for REBL Survey 2a (formerly known as the Beta 2 Part 1 survey). It was downloaded from Qualtrics XM on 2024-04-06.
# Data Collection: This survey was administered through Qualtrics XM in two parts, of which this is the first. A nationally representative sample stratified by age, sex, and race, was recruited through Prolific. The pilot was administered on 2023-04-25, then the rest of data collection was on 2023-05-02. Stragglers came in as late as 2023-05-16.
# Variables: This survey contains a reduced set of 70 (?) REBL items that showed promise from survey 1. It also contains series of questions about sustainable fashion, personal experiences with extreme weather events, indicators for a SEM including psychological distance, a dictator's game, as well as demographics.
# Missing Data or Quality Issues: Q9.2_9 and Q9.3_7 were not in the pilot, but was in the full survey. 
# Ownership: Dr. Trisha Shrum
#------------------------------
# Changelog
# Date: , Changes:
#------------------------------
# *** END OF METADATA ***
StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q1.1,Q2.1,Q3.1,Q5.1_1,Q5.1_2,Q5.1_3,Q5.1_4,Q5.1_5,Q6.1,Q6.2_1,Q6.2_2,Q6.2_3,Q6.2_4,Q6.3_1,Q6.3_2,Q6.3_3,Q6.3_4,Q6.4_1,Q6.4_2,Q6.4_3,Q6.4_4,Q7.1_1,Q7.1_2,Q7.1_3,Q7.1_4,Q7.1_5,Q7.1_6,Q7.1_7,Q7.1_8,Q8.1_1,Q8.1_2,Q8.1_3,Q8.1_4,Q8.1_5,Q8.1_6,Q8.2_1,Q8.2_2,Q8.2_3,Q8.2_4,Q8.2_5,Q8.3_1,Q8.3_2,Q8.3_3,Q8.3_4,Q8.3_5,Q9.1_1,Q9.1_2,Q9.1_3,Q9.1_4,Q9.1_5,Q9.1_6,Q9.1_7,Q9.2_1,Q9.2_2,Q9.2_3,Q9.2_4,Q9.2_5,Q9.2_6,Q9.2_7,Q9.2_8,Q9.2_9,Q9.2_10,Q9.2_11,Q9.2_12,Q9.2_13,Q9.2_14,Q9.3_1,Q9.3_2,Q9.3_3,Q9.3_4,Q9.3_5,Q9.3_6,Q9.3_7,Q9.3_8,Q9.3_9,Q9.4_1,Q9.4_2,Q9.4_3,Q9.4_4,Q9.4_5,Q9.4_6,Q9.4_7,Q9.4_8,Q9.4_9,Q9.4_10,Q9.4_11,Q9.4_12,Q10.1_1,Q10.1_2,Q10.1_3,Q10.1_4,Q10.1_5,Q10.1_6,Q10.1_7,Q10.1_8,Q11.1_1,Q11.1_2,Q11.1_3,Q11.1_4,Q11.1_5,Q13.2,Q13.3,Q13.4,Q13.5,Q14.2,Q14.3,Q14.4,Q14.5,Q15.2,Q15.3,Q15.4,Q15.5,Q15.6,Q15.7,Q15.8,Q16.2,Q16.3,Q16.4,Q16.5,Q16.6,Q16.7,Q17.2,Q17.3,Q17.3_3_TEXT,Q17.4,Q17.4_7_TEXT,Q17.5,Q17.6,Q17.7,Q17.8,Q17.9,Q17.10,PROLIFIC_PID
5/2/2023 16:12,5/2/2023 16:21,IP Address,100,582,TRUE,5/2/2023 16:21,R_1DSCgbMEqipwuGC,,,,,anonymous,EN,1,Yes,6171fb48ed4824ddf0dafbc7,$10 for Trees for the Future; $0 for myself,No,No,No,Yes,No,"Yes, heated",Yes,Yes,Yes,No,,,,,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No ,No ,No ,No ,,Yes ,No ,No ,No,No,Yes,Yes,Yes,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Somewhat agree,Disagree,Agree,Somewhat agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Somewhat agree,Strongly disagree,65-74,Female,,White or Caucasian,,Bachelor's Degree,Suburban,"$50,000 - $100,000",No,Biden/Harris,Liberal,6171fb48ed4824ddf0dafbc7
5/2/2023 16:09,5/2/2023 16:21,IP Address,100,745,TRUE,5/2/2023 16:21,R_27dpZMuyiAK0Yyr,,,,,anonymous,EN,0.899999976,Yes,60f4e3ab507bbb123f866e88,$5 for Trees for the Future; $5 for myself,No,No,No,Yes,Yes,"Yes, both",Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes ,No ,No ,Yes ,,Yes ,Yes ,Yes ,Yes,No,No,Yes,Yes,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,18-24,Female,,Black or African American,,Bachelor's Degree,Suburban,"$100,000 - $200,000","Yes, younger than 18",Biden/Harris,Liberal,60f4e3ab507bbb123f866e88
5/2/2023 16:07,5/2/2023 16:21,IP Address,100,849,TRUE,5/2/2023 16:21,R_32LY8gYhlNNEMTg,,,,,anonymous,EN,1,Yes,5e059d2bb1fb05fd1f841142,$1 for Trees for the Future; $9 for myself,Yes,No,No,No,No,"Yes, cooled",,,,,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No ,No ,No ,No ,,Yes ,No ,No ,No,No,No,No,No,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat disagree,Agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Disagree,55-64,Male,,White or Caucasian,,"Doctorate (Ph.D., J.D., M.D., etc.)",Urban,"$50,000 - $100,000",No,Biden/Harris,Liberal,5e059d2bb1fb05fd1f841142
5/2/2023 16:10,5/2/2023 16:21,IP Address,100,710,TRUE,5/2/2023 16:21,R_1fdus7ZL8NEeekP,,,,,anonymous,EN,1,Yes,62885de1cdfe242015ccacef,$5 for Trees for the Future; $5 for myself,No,Yes,No,Yes,No,"Yes, cooled",,,,,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes ,No ,Yes ,Yes ,,Yes ,Yes ,Yes ,Yes,Yes,No,No,No,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,65-74,Male,,White or Caucasian,,Bachelor's Degree,Urban,"$100,000 - $200,000","Yes, older than 18",Trump/Pence,Somewhat conservative,62885de1cdfe242015ccacef
5/2/2023 16:12,5/2/2023 16:21,IP Address,100,555,TRUE,5/2/2023 16:21,R_3CDRTrtUtqD5RHJ,,,,,anonymous,EN,1,Yes,63d17cf704d2d7053d56b962,$0 for Trees for the Future; $10 for myself,No,No,No,Yes,No,"Yes, both",No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No ,No ,No ,No ,,Yes ,No ,Yes ,Yes,Yes,No,No,No,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Strongly disagree,18-24,Male,,White or Caucasian,,Bachelor's Degree,Suburban,"More than $200,000",No,Biden/Harris,Somewhat liberal,63d17cf704d2d7053d56b962
5/2/2023 16:01,5/2/2023 16:22,IP Address,100,1233,TRUE,5/2/2023 16:22,R_vjjdQCgjLQaVQBz,,,,,anonymous,EN,1,Yes,63e96e05231079b3bcec58a7,$1 for Trees for the Future; $9 for myself,No,No,Yes,Yes,No,No,,,,,,,,,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No ,No ,No ,No ,,Yes ,No ,No ,No,No,Yes,No,No,Strongly agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Strongly disagree,25-34,Female,,White or Caucasian,,Associate's Degree,Urban,"Less than $25,000",No,Biden/Harris,Very liberal,63e96e05231079b3bcec58a7
5/2/2023 16:15,5/2/2023 16:22,IP Address,100,411,TRUE,5/2/2023 16:22,R_1hQlYr4kL0zINJu,,,,,anonymous,EN,1,Yes,6436271f6ff817660ede859b,$0 for Trees for the Future; $10 for myself,No,No,No,No,No,"Yes, heated",No,No,No,No,,,,,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes ,No ,No ,No ,,Yes ,No ,No ,No,Yes,No,No,No,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,45-54,Male,,White or Caucasian,,Associate's Degree,Urban,"$50,000 - $100,000","Yes, younger than 18",I did not vote in the last election,Moderate,6436271f6ff817660ede859b
5/2/2023 16:16,5/2/2023 16:22,IP Address,100,377,TRUE,5/2/2023 16:22,R_3dSQvQdsy7u5Vhv,,,,,anonymous,EN,0.899999976,Yes,63ced0f28f6c3ba15841f6c7,$1 for Trees for the Future; $9 for myself,No,No,No,Yes,No,"Yes, heated",Yes,Yes,Yes,Yes,,,,,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes ,No ,No ,No ,,Yes ,No ,No ,No,Yes,No,No,No,Agree,Agree,Agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Disagree,Somewhat disagree,Agree,Somewhat agree,Somewhat agree,Agree,Somewhat disagree,Agree,Somewhat agree,Agree,Strongly agree,Agree,Strongly agree,Disagree,Disagree,18-24,Male,,White or Caucasian,,Some College,Rural,"$25,000 - $50,000",No,Biden/Harris,Liberal,63ced0f28f6c3ba15841f6c7
5/2/2023 16:14,5/2/2023 16:22,IP Address,100,496,TRUE,5/2/2023 16:22,R_1hK1vZLuO3UV0P5,,,,,anonymous,EN,0.899999976,Yes,638b6287a17643211bf19e79,$0 for Trees for the Future; $10 for myself,No,No,No,Yes,Yes,No,,,,,,,,,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes ,No ,No ,No ,,No ,No ,No ,No,Yes,Yes,No,No,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Agree,Somewhat agree,Agree,Agree,Agree,Agree,Somewhat agree,Disagree,65-74,Male,,White or Caucasian,,Bachelor's Degree,Suburban,"$100,000 - $200,000","Yes, older than 18",Biden/Harris,Moderate,638b6287a17643211bf19e79
5/2/2023 16:05,5/2/2023 16:22,IP Address,100,1045,TRUE,5/2/2023 16:22,R_1q9sS1fCjXtEgJ0,,,,,anonymous,EN,1,Yes,59a88f5b321f870001d16d68,$1 for Trees for the Future; $9 for myself,Yes,Yes,Yes,Yes,No,"Yes, heated",Yes,Yes,Yes,No,,,,,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,No,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No ,No ,No ,No ,,Yes ,No ,Yes ,Yes,Yes,Yes,Yes,Yes,Strongly agree,Somewhat agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Agree,Somewhat agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,55-64,Male,,White or Caucasian,,Some College,Rural,"Less than $25,000",No,Biden/Harris,Somewhat liberal,59a88f5b321f870001d16d68
5/2/2023 16:15,5/2/2023 16:22,IP Address,100,419,TRUE,5/2/2023 16:22,R_22yIXJUTygOKaqA,,,,,anonymous,EN,1,Yes,62d43bf9cb693bf6980c5ea9,$1 for Trees for the Future; $9 for myself,No,No,Yes,No,No,No,,,,,,,,,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes ,No ,Yes ,No ,,No ,No ,No ,No,Yes,Yes,No,No,Somewhat agree,Agree,Agree,Strongly agree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Agree,Somewhat disagree,Disagree,Strongly agree,Agree,Disagree,Agree,Disagree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly disagree,55-64,Female,,White or Caucasian,,Bachelor's Degree,Suburban,"Less than $25,000",No,Biden/Harris,Very liberal,62d43bf9cb693bf6980c5ea9
5/2/2023 16:13,5/2/2023 16:22,IP Address,100,571,TRUE,5/2/2023 16:22,R_2qz9iJcRjmybiXb,,,,,anonymous,EN,1,Yes,637058f9e7a26c452d1cc49a,$4 for Trees for the Future; $6 for myself,No,No,Yes,Yes,No,"Yes, cooled",,,,,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes ,No ,No ,No ,,No ,No ,Yes ,No,Yes,No,No,No,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Agree,Strongly agree,Agree,Agree,Agree,Somewhat disagree,55-64,Female,,"White or Caucasian,Hispanic or Latino",,Associate's Degree,Suburban,"Less than $25,000","Yes, older than 18",Biden/Harris,Very liberal,637058f9e7a26c452d1cc49a
5/2/2023 15:54,5/2/2023 16:22,IP Address,100,1706,TRUE,5/2/2023 16:22,R_3O6N98sZlRYQjCB,,,,,anonymous,EN,1,Yes,6429afc98c2a55e69b92be2c,$10 for Trees for the Future; $0 for myself,Yes,No,Yes,Yes,No,"Yes, both",Yes,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,No,,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No ,No ,No ,No ,,Yes ,No ,Yes ,No,Yes,Yes,No,No,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Neither agree nor disagree,Agree,Strongly agree,Somewhat agree,Agree,Agree,Strongly agree,Neither agree nor disagree,Somewhat agree,55-64,Female,,White or Caucasian,,Master's Degree,Urban,"$100,000 - $200,000","Yes, older than 18",Trump/Pence,Conservative,6429afc98c2a55e69b92be2c
5/2/2023 16:15,5/2/2023 16:22,IP Address,100,437,TRUE,5/2/2023 16:22,R_2CpoADBmT1ARZSg,,,,,anonymous,EN,1,Yes,5b211cda68a5ed000173e9c0,$0 for Trees for the Future; $10 for myself,No,No,No,No,No,"Yes, cooled",,,,,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes ,No ,No ,No ,,Yes ,No ,Yes ,No,No,No,No,Yes,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Strongly agree,Strongly agree,Agree,Strongly agree,Neither agree nor disagree,Disagree,35-44,Male,,White or Caucasian,,Bachelor's Degree,Suburban,"$100,000 - $200,000","Yes, younger than 18",Biden/Harris,Liberal,5b211cda68a5ed000173e9c0
5/2/2023 16:09,5/2/2023 16:22,IP Address,100,835,TRUE,5/2/2023 16:22,R_9uku8Xs7Gp6Jfa1,,,,,anonymous,EN,1,Yes,571164253d47e80009635a80,$3 for Trees for the Future; $7 for myself,No,No,No,Yes,No,"Yes, both",No,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No ,No ,No ,No ,,No ,No ,No ,No,No,Yes,No,No,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Somewhat agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly disagree,75 or older,Female,,White or Caucasian,,Some College,Suburban,"$25,000 - $50,000","Yes, older than 18",Biden/Harris,Liberal,571164253d47e80009635a80
5/2/2023 16:09,5/2/2023 16:22,IP Address,100,796,TRUE,5/2/2023 16:22,R_37tZSqBjRQU1FK1,,,,,anonymous,EN,0.899999976,Yes,5e84ecf6ecf1c00c1b3a1e10,$0 for Trees for the Future; $10 for myself,No,No,No,No,No,"Yes, heated",No,Yes,Yes,No,,,,,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes ,No ,No ,No ,,No ,No ,No ,No,Yes,Yes,No,No,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Disagree,Somewhat disagree,Somewhat disagree,Agree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Agree,Somewhat disagree,Disagree,Agree,65-74,Male,,White or Caucasian,,Some College,Rural,"$50,000 - $100,000","Yes, older than 18",Trump/Pence,Conservative,5e84ecf6ecf1c00c1b3a1e10
5/2/2023 16:11,5/2/2023 16:23,IP Address,100,677,TRUE,5/2/2023 16:23,R_2mI5hfJvxsaGpax,,,,,anonymous,EN,0.899999976,Yes,5f902184d7badd065adb604b,$0 for Trees for the Future; $10 for myself,Yes,No,Yes,Yes,No,"Yes, heated",No,No,No,No,,,,,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No ,No ,No ,No ,,Yes ,No ,No ,No,Yes,No,No,No,Agree,Agree,Somewhat agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Neither agree nor disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Disagree,Strongly disagree,35-44,Male,,White or Caucasian,,Bachelor's Degree,Suburban,"$50,000 - $100,000",No,Biden/Harris,Liberal,5f902184d7badd065adb604b
5/2/2023 16:10,5/2/2023 16:23,IP Address,100,782,TRUE,5/2/2023 16:23,R_27qXrawRFimaz3v,,,,,anonymous,EN,1,Yes,5fcdddcd64fc2dd06a6ceadd,$5 for Trees for the Future; $5 for myself,No,No,No,Yes,No,"Yes, both",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes ,No ,No ,No ,,No ,No ,No ,No,Yes,Yes,Yes,Yes,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Somewhat agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly disagree,45-54,Male,,White or Caucasian,,Master's Degree,Rural,"$100,000 - $200,000","Yes, older than 18",Biden/Harris,Very liberal,5fcdddcd64fc2dd06a6ceadd
5/2/2023 16:16,5/2/2023 16:23,IP Address,100,416,TRUE,5/2/2023 16:23,R_vZhwe3DA91Zjuff,,,,,anonymous,EN,0.899999976,Yes,6083aac9d3384eb581f4345a,$0 for Trees for the Future; $10 for myself,No,No,No,Yes,No,"Yes, cooled",,,,,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No ,No ,No ,No ,,No ,No ,No ,No,Yes,No,No,No,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Disagree,Somewhat agree,25-34,Male,,White or Caucasian,,High School Diploma,Rural,"$100,000 - $200,000",No,Trump/Pence,Conservative,6083aac9d3384eb581f4345a
5/2/2023 16:11,5/2/2023 16:23,IP Address,100,719,TRUE,5/2/2023 16:23,R_umjDvtYEiARKEBb,,,,,anonymous,EN,0.899999976,Yes,62faba5f904642df812944fa,$1 for Trees for the Future; $9 for myself,Yes,No,No,Yes,Yes,"Yes, cooled",,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,Yes ,No ,No ,No ,,Yes ,No ,No ,No,Yes,Yes,No,No,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Neither agree nor disagree,Disagree,65-74,Female,,White or Caucasian,,Some College,Suburban,"$25,000 - $50,000","Yes, older than 18",Biden/Harris,Moderate,62faba5f904642df812944fa
