StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q1.1,Q2.1,Q4.1_1,Q4.1_2,Q4.1_3,Q4.1_4,Q4.1_5,Q5.1,Q5.2_1,Q5.2_2,Q5.2_3,Q5.2_4,Q5.3_1,Q5.3_2,Q5.3_3,Q5.3_4,Q5.4_1,Q5.4_2,Q5.4_3,Q5.4_4,Q6.1_1,Q6.1_2,Q6.1_3,Q6.1_4,Q6.1_5,Q6.1_6,Q6.1_7,Q6.1_8,Q7.1_1,Q7.1_2,Q7.1_3,Q7.1_4,Q7.1_5,Q7.1_6,Q7.2_1,Q7.2_2,Q7.2_3,Q7.2_4,Q7.2_5,Q7.3_1,Q7.3_2,Q7.3_3,Q7.3_4,Q7.3_5,Q8.1_1,Q8.1_2,Q8.1_3,Q8.1_4,Q8.1_5,Q8.1_6,Q8.1_7,Q8.2_1,Q8.2_2,Q8.2_3,Q8.2_4,Q8.2_5,Q8.2_6,Q8.2_7,Q8.2_8,Q8.2_9,Q8.2_10,Q8.2_11,Q8.2_12,Q8.2_13,Q8.2_14,Q8.3_1,Q8.3_2,Q8.3_3,Q8.3_4,Q8.3_5,Q8.3_6,Q8.3_7,Q8.3_8,Q8.3_9,Q8.4_1,Q8.4_2,Q8.4_3,Q8.4_4,Q8.4_5,Q8.4_6,Q8.4_7,Q8.4_8,Q8.4_9,Q8.4_10,Q8.4_11,Q8.4_12,Q9.1_1,Q9.1_2,Q9.1_3,Q9.1_4,Q9.1_5,Q9.1_6,Q9.1_7,Q9.1_8,Q10.1_1,Q10.1_2,Q10.1_3,Q10.1_4,Q10.1_5,Q11.1,Q11.2,Q13.2,Q13.3,Q13.4,Q13.5,Q13.6,Q14.1,Q14.2,Q14.2_8_TEXT,Q14.3,Q14.3_7_TEXT,Q14.4,Q14.5,Q14.5_8_TEXT,Q14.6,Q14.7,Q14.8_1,Q14.9,Q14.10,Q15.1,Q15.2,Q15.4,Q15.5,Q15.6,Q16.2,Q16.3,Q16.4,Q16.5,Q16.6,Q18.2,Q18.3,Q18.4,Q18.5,Q18.6,Q18.7,Q19.2,Q19.3,Q19.4,Q19.5,Q19.6,Q20.2,Q20.3,Q20.4,Q20.5,Q20.6,Q20.7
5/24/2023 19:16,5/24/2023 19:23,IP Address,100,427,TRUE,5/24/2023 19:23,R_322YL27AcirERxN,NA,NA,NA,NA,anonymous,EN,0.899999976,Yes,681,No,No,No,No,No,"Yes, both",No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,NA,No,Yes,No,No,Yes,Yes,NA,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,NA,Yes,Yes,No,No,No,Yes,No,No,No,No,Disagree,Disagree,Disagree,Disagree,Agree,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,Disagree,Disagree,Disagree,NA,NA,NA,NA,NA,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Disagree,Agree,Somewhat agree,Disagree
5/24/2023 20:16,5/24/2023 20:27,IP Address,100,676,TRUE,5/24/2023 20:27,R_2uqxs9x4MyEp536,NA,NA,NA,NA,anonymous,EN,1,Yes,755,No,No,Yes,Yes,No,"Yes, cooled",NA,NA,NA,NA,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,NA,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,NA,No,No,No,No,Yes,Yes,No,Yes,No,No,Agree,Agree,Somewhat agree,Agree,Strongly agree,Yes,Tornado,NA,"Experienced property damage,Sheltered in place,Loss of income,High levels of anxiety or stress,Friends or family were affected",NA,2,Tornado,NA,2023,April,3,Less than $500,Less than $500,Yes,Yes,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Disagree,Agree,Somewhat agree,Neither agree nor disagree
5/24/2023 23:45,5/24/2023 23:53,IP Address,100,454,TRUE,5/24/2023 23:53,R_psbCBUyesVCt44x,NA,NA,NA,NA,anonymous,EN,1,Yes,1141,No,No,No,No,No,"Yes, cooled",NA,NA,NA,NA,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,NA,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,NA,No,No,No,No,No,No,No,No,No,No,Disagree,Disagree,Disagree,Strongly disagree,Disagree,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Somewhat agree,Neither agree nor disagree,Somewhat agree,NA,NA,NA,NA,NA,Disagree,Disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Strongly disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Disagree,Neither agree nor disagree,Disagree,Strongly disagree,Agree,Neither agree nor disagree,Disagree
5/25/2023 0:02,5/25/2023 0:33,IP Address,100,1852,TRUE,5/25/2023 0:33,R_3PNTEmxepZe4D5P,NA,NA,NA,NA,anonymous,EN,0.899999976,Yes,990,No,No,No,No,Yes,"Yes, cooled",NA,NA,NA,NA,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,NA,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,NA,Yes,No,No,No,No,Yes,No,No,No,No,Agree,Agree,Disagree,Strongly disagree,Somewhat agree,Yes,"Tornado,Drought,Heat wave,Winter storm or blizzard",NA,"Sheltered in place,Experienced heavy smoke from wildfires",NA,1,Wildfire,NA,2023,May,3,NA,NA,Yes,Yes,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Agree,Somewhat agree,Somewhat disagree
5/25/2023 4:14,5/25/2023 4:37,IP Address,100,1386,TRUE,5/25/2023 4:37,R_1n6Jr6PdS8eV7in,NA,NA,NA,NA,anonymous,EN,0.899999976,Yes,1194,No,No,No,No,No,"Yes, both",Yes,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,NA,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,NA,No,No,Yes,No,No,Yes,No,No,No,No,Agree,Agree,Somewhat agree,Strongly disagree,Somewhat disagree,Yes,"Heat wave,Flood,Winter storm or blizzard",NA,"Made plans to evacuate, but did not have to follow through,High levels of anxiety or stress,Friends or family were affected",NA,5 or more,Winter storm or blizzard,NA,2021,January,6,Less than $500,NA,Yes,Yes,Agree,Neither agree nor disagree,Somewhat agree,Disagree,Agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Agree,Strongly agree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly agree,Somewhat disagree,Somewhat agree,Agree,Strongly disagree,Somewhat disagree,Agree,Somewhat agree,Disagree
5/25/2023 4:39,5/25/2023 4:53,IP Address,100,850,TRUE,5/25/2023 4:53,R_2Eh2UKlbZ91O4lT,NA,NA,NA,NA,anonymous,EN,0.899999976,Yes,867,No,No,No,Yes,Yes,"Yes, cooled",NA,NA,NA,NA,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,NA,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,NA,Yes,No,No,No,No,No,No,No,No,No,Disagree,Disagree,Disagree,Disagree,Disagree,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,Somewhat agree,Somewhat agree,Somewhat agree,NA,NA,NA,NA,NA,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Disagree,Disagree,Agree,Somewhat agree,Disagree
5/25/2023 5:08,5/25/2023 5:18,IP Address,100,568,TRUE,5/25/2023 5:18,R_Qc84ZFHVyZ5Xm5r,NA,NA,NA,NA,anonymous,EN,0.899999976,Yes,1224,Yes,Yes,No,Yes,No,"Yes, cooled",NA,NA,NA,NA,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,NA,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,NA,Yes,No,No,Yes,No,No,No,No,No,No,Disagree,Disagree,Disagree,Disagree,Somewhat disagree,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Somewhat agree,Somewhat agree,Somewhat agree,NA,NA,NA,NA,NA,Disagree,Disagree,Strongly disagree,Agree,Somewhat agree,Disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Disagree,Agree,Agree,Somewhat disagree
5/25/2023 8:02,5/25/2023 8:12,IP Address,100,582,TRUE,5/25/2023 8:12,R_WCkWBor8g3cLVE5,NA,NA,NA,NA,anonymous,EN,1,Yes,1119,No,No,Yes,Yes,No,No,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,NA,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,NA,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Disagree,Disagree,Disagree,Disagree,Disagree,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Agree,Agree,Agree,NA,NA,NA,NA,NA,Disagree,Somewhat disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Strongly agree,Agree,Neither agree nor disagree,Disagree,Disagree,Agree,Disagree,Somewhat agree
5/25/2023 8:37,5/25/2023 8:46,IP Address,100,514,TRUE,5/25/2023 8:46,R_3oHNl7nopkYQDyg,NA,NA,NA,NA,anonymous,EN,1,Yes,1435,Yes,Yes,No,No,Yes,"Yes, cooled",NA,NA,NA,NA,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,NA,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,NA,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Strongly agree,Strongly agree,Strongly agree,NA,NA,NA,NA,NA,Disagree,Neither agree nor disagree,Agree,Agree,Agree,Somewhat disagree,Agree,Strongly disagree,Agree,Agree,Strongly agree,Neither agree nor disagree,Somewhat disagree,Disagree,Agree,Neither agree nor disagree,Agree
5/25/2023 9:47,5/25/2023 10:08,IP Address,100,1272,TRUE,5/25/2023 10:08,R_3CCLjGldbffts6p,NA,NA,NA,NA,anonymous,EN,1,Yes,1160,No,No,No,No,Yes,"Yes, cooled",NA,NA,NA,NA,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,NA,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,NA,Yes,No,No,Yes,No,Yes,No,No,No,No,Somewhat disagree,Somewhat disagree,Somewhat disagree,Disagree,Disagree,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Somewhat agree,Somewhat agree,Somewhat agree,NA,NA,NA,NA,NA,Disagree,Somewhat disagree,Somewhat agree,Agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Disagree,Disagree,Disagree,Agree,Somewhat disagree,Neither agree nor disagree
5/25/2023 10:05,5/25/2023 10:25,IP Address,100,1190,TRUE,5/25/2023 10:25,R_3RfLLiOuYwrnQ5R,NA,NA,NA,NA,anonymous,EN,1,Yes,1592,No,No,No,Yes,Yes,"Yes, cooled",NA,NA,NA,NA,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,NA,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,NA,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Agree,Agree,Agree,Agree,Agree,Yes,"Wildfire,Drought,Heat wave,Flood",NA,"Experienced property damage,Loss of housing (temporary or permanent),Evacuated,Made plans to evacuate, but did not have to follow through,Experienced heavy smoke from wildfires,High levels of anxiety or stress,Canceled plans to travel,Friends or family were affected",NA,3,Flood,NA,2023,January,10,"$10,000 to $50,000","$1,000 to $5,000",Yes,Yes,Agree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Agree,Disagree,Somewhat disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Somewhat disagree,Somewhat disagree,Agree,Agree,Agree
5/25/2023 10:27,5/25/2023 10:43,IP Address,100,946,TRUE,5/25/2023 10:43,R_BGkpKxVry7l65ln,NA,NA,NA,NA,anonymous,EN,0.800000012,Yes,918,No,No,No,Yes,No,No,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,Yes,NA,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,NA,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,NA,No,No,No,No,Yes,No,No,No,No,Yes,Neither agree nor disagree,Strongly agree,Disagree,Disagree,Somewhat agree,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Strongly agree,Strongly agree,Strongly agree,NA,NA,NA,NA,NA,Disagree,Somewhat disagree,Agree,Agree,Disagree,Neither agree nor disagree,Agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Somewhat agree,Agree
5/25/2023 12:29,5/25/2023 12:38,IP Address,100,505,TRUE,5/25/2023 12:38,R_1dnuGEm4EM08QIA,NA,NA,NA,NA,anonymous,EN,0.899999976,Yes,828,No,Yes,No,Yes,No,"Yes, heated",No,Yes,Yes,No,NA,NA,NA,NA,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,NA,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,NA,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Yes,Winter storm or blizzard,NA,"Sheltered in place,Loss of income,High levels of anxiety or stress",NA,5 or more,Winter storm or blizzard,NA,2018,February,3,NA,NA,Yes,Yes,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,Somewhat agree,Disagree,Somewhat agree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Disagree,Neither agree nor disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat disagree,Disagree,Agree,Somewhat agree,Agree
5/25/2023 13:26,5/25/2023 13:39,IP Address,100,766,TRUE,5/25/2023 13:39,R_24egFpNWoXUeyNd,NA,NA,NA,NA,anonymous,EN,1,Yes,1025,No,No,No,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,NA,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,NA,Yes,No,No,No,Yes,No,No,No,No,No,Somewhat agree,Somewhat agree,Disagree,Somewhat disagree,Somewhat agree,Yes,"Drought,Heat wave",NA,Experienced heavy smoke from wildfires,NA,NA,Heat wave,NA,2022,September,2,NA,NA,Yes,Yes,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Agree,Strongly disagree,Agree,Strongly disagree,Disagree,Somewhat agree,Somewhat agree,Agree,Strongly disagree,Disagree,Somewhat agree,Strongly disagree,Agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Disagree,Agree,Agree,Agree
5/25/2023 13:44,5/25/2023 13:53,IP Address,100,571,TRUE,5/25/2023 13:53,R_ZgEi8oEJ5051FbH,NA,NA,NA,NA,anonymous,EN,1,Yes,1222,No,No,No,Yes,No,"Yes, cooled",NA,NA,NA,NA,Yes,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,NA,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,NA,Yes,No,No,No,Yes,No,No,No,No,No,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Strongly agree,Strongly agree,Strongly agree,NA,NA,NA,NA,NA,Disagree,Somewhat disagree,Somewhat disagree,Agree,Somewhat disagree,Strongly disagree,Agree,Strongly disagree,Strongly agree,Agree,Agree,Somewhat disagree,Disagree,Disagree,Agree,Somewhat agree,Agree
5/25/2023 13:37,5/25/2023 14:00,IP Address,100,1406,TRUE,5/25/2023 14:00,R_1Ic1qJJ8Hbt0DK9,NA,NA,NA,NA,anonymous,EN,1,Yes,772,Yes,No,No,Yes,No,"Yes, both",No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,NA,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,NA,No,No,No,No,Yes,No,No,No,Yes,No,Agree,Agree,Disagree,Agree,Disagree,Yes,"Heat wave,Flood,Winter storm or blizzard",NA,"Loss of income,High levels of anxiety or stress,Other",Loss of plants and growth from hot sun,2,Winter storm or blizzard,NA,2022,December,8,NA,NA,Yes,Yes,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Agree,Strongly disagree,Agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Agree,Disagree,Somewhat agree,Strongly disagree,Agree,Strongly agree,Agree
5/25/2023 13:53,5/25/2023 14:07,IP Address,100,810,TRUE,5/25/2023 14:07,R_3PNPb5dZSVU5JbG,NA,NA,NA,NA,anonymous,EN,0.899999976,Yes,643,No,No,No,Yes,No,"Yes, both",Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,No,Yes,NA,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,NA,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Agree,Yes,"Tornado,Heat wave,Flood,Winter storm or blizzard",NA,"Experienced property damage,Sheltered in place,Loss of income,High levels of anxiety or stress,Friends or family were affected",NA,3,Heat wave,NA,2019,July,2,Less than $500,Less than $500,Yes,Yes,Somewhat agree,Strongly agree,Agree,Somewhat disagree,Somewhat agree,Disagree,Somewhat agree,Strongly disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Agree,Disagree,Somewhat agree,Strongly agree,Strongly disagree,Strongly agree,Agree,Strongly agree,Somewhat agree,Somewhat disagree,Disagree,Agree,Somewhat agree,Somewhat agree
5/25/2023 14:52,5/25/2023 15:05,IP Address,100,816,TRUE,5/25/2023 15:05,R_11XTtFK7iUAvWxK,NA,NA,NA,NA,anonymous,EN,0.899999976,Yes,1187,No,No,No,Yes,No,"Yes, both",Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,NA,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,NA,Yes,No,No,Yes,No,Yes,No,No,No,No,Disagree,Disagree,Disagree,Disagree,Agree,Yes,Winter storm or blizzard,NA,"Experienced property damage,High levels of anxiety or stress",NA,1,Winter storm or blizzard,NA,2018,December,8,"$10,000 to $50,000",$0,Yes,Yes,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Agree,Somewhat disagree,Neither agree nor disagree,Agree,Disagree,Strongly agree,Agree,Strongly agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Somewhat agree,Agree
5/25/2023 17:24,5/25/2023 17:31,IP Address,100,438,TRUE,5/25/2023 17:31,R_3PmYrHPFvnHir9O,NA,NA,NA,NA,anonymous,EN,1,Yes,1059,Yes,Yes,Yes,Yes,No,"Yes, cooled",NA,NA,NA,NA,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,NA,Yes,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,No,NA,No,No,No,No,No,No,Yes,Yes,No,No,Disagree,Disagree,Disagree,Somewhat agree,Disagree,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Strongly agree,Strongly agree,Strongly agree,NA,NA,NA,NA,NA,Somewhat agree,Agree,Somewhat agree,Agree,Disagree,Somewhat agree,Agree,Strongly disagree,Somewhat agree,Agree,Strongly agree,Disagree,Somewhat agree,Somewhat disagree,Agree,Agree,Agree
